filename,address_or_location,source
IMG_20260318_151828832_HDR.jpg,"(43.656623, -79.400367)",confirmed
IMG_20260318_151831395_HDR.jpg,"(43.656623, -79.400367)",confirmed
IMG_20260318_151841321_HDR.jpg,"(43.656623, -79.400367)",confirmed
IMG_20260318_151846478_HDR.jpg,"(43.656623, -79.400367)",confirmed
IMG_20260318_152140663_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_152321300_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_152330797_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_152340182_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_152437037_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_152444519_HDR.jpg,Rear lane behind Baldwin/Augusta (RICKY mural wider),confirmed
IMG_20260318_152453252_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_152504590_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_152507457_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_152514951_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_152522596_HDR.jpg,Chinatown mural lane (lakeshore mural),confirmed
IMG_20260318_152528914_HDR.jpg,"Chinatown mural lane (SOUR tags, lakeshore)",confirmed
IMG_20260318_152535233_HDR.jpg,"Chinatown mural lane (purple raccoon mural, CassieTes)",confirmed
IMG_20260318_152540492_HDR.jpg,Chinatown mural lane (stars on black garage),confirmed
IMG_20260318_152547124_HDR.jpg,"Chinatown mural lane (cinder block, TCR/SMOKE)",confirmed
IMG_20260318_152554326_HDR.jpg,Chinatown mural lane (CLONE piece),confirmed
IMG_20260318_152600835_HDR.jpg,"Chinatown mural lane (silver/white, NSSK)",confirmed
IMG_20260318_152607838_HDR.jpg,Chinatown mural lane (yellow CESOP piece),confirmed
IMG_20260318_152613048_HDR.jpg,Chinatown mural lane (Canadian flag),confirmed
IMG_20260318_152619075_HDR.jpg,"Chinatown mural lane (gold/red wildstyle, No Parking)",confirmed
IMG_20260318_152631992_HDR.jpg,Chinatown mural lane (gold ZICE piece),confirmed
IMG_20260318_152638132_HDR.jpg,Chinatown mural lane (Victorian gable houses),confirmed
IMG_20260318_152653133_HDR.jpg,"Chinatown mural lane (LORD in red, metal garage)",confirmed
IMG_20260318_152659187_HDR.jpg,"Chinatown mural lane (No Parking sign, cedar trees)",confirmed
IMG_20260318_152708037_HDR.jpg,"Chinatown mural lane (GIRLZ, LOITER7, two garages)",confirmed
IMG_20260318_152716281_HDR.jpg,"Chinatown mural lane (magenta/green wildstyle, MIND)",confirmed
IMG_20260318_152728246_HDR.jpg,"Chinatown mural lane (green-blue Dasok piece, 2017)",confirmed
IMG_20260318_152733530_HDR.jpg,Chinatown mural lane (blue/yellow wildstyle),confirmed
IMG_20260318_152743569_HDR.jpg,"Chinatown mural lane (YBKS, JAYSTAR)",confirmed
IMG_20260318_152752679_HDR.jpg,Chinatown mural lane (REACT/WHAS garages),confirmed
IMG_20260318_152802056_HDR.jpg,"Chinatown mural lane (double-bay garage, smiley robot)",confirmed
IMG_20260318_152812077_HDR.jpg,"Chinatown mural lane (narrow passage, overhead mural)",confirmed
IMG_20260318_152817395_HDR.jpg,Chinatown mural lane (PORD piece),confirmed
IMG_20260318_152824583_HDR.jpg,"Chinatown mural lane (LORD/2SCO, SARA)",confirmed
IMG_20260318_152832437_HDR.jpg,"Chinatown mural lane (GRAMS piece, brown garage)",confirmed
IMG_20260318_152839704_HDR.jpg,Chinatown mural lane (GASE/CASE silver throw-ups),confirmed
IMG_20260318_152848663_HDR.jpg,Chinatown mural lane (PRIVATE CAR PARK gate),confirmed
IMG_20260318_152855473_HDR.jpg,Chinatown mural lane (GASB piece),confirmed
IMG_20260318_152903740_HDR.jpg,Chinatown mural lane (GERN ROK wildstyle),confirmed
IMG_20260318_152909155_HDR.jpg,Chinatown mural lane (LONZ wildstyle),confirmed
IMG_20260318_152915352_HDR.jpg,Chinatown mural lane (ONE68 or M3 68),confirmed
IMG_20260318_152922640_HDR.jpg,"Chinatown mural lane (LOKE piece, 235)",confirmed
IMG_20260318_152928496_HDR.jpg,"Chinatown mural lane (SMILE/SELLE, ANTEK)",confirmed
IMG_20260318_152935287_HDR.jpg,"Chinatown mural lane (BLAK, pink house behind)",confirmed
IMG_20260318_152942076_HDR.jpg,"Chinatown mural lane (STIMO throw-up, SULP/XESER)",confirmed
IMG_20260318_152950056_HDR.jpg,"Chinatown mural lane (tiger face mural, photorealistic)",confirmed
IMG_20260318_152956234_HDR.jpg,"Chinatown mural lane (great blue heron mural, teal door)",confirmed
IMG_20260318_153003333_HDR.jpg,Chinatown mural lane (HAWK piece),confirmed
IMG_20260318_153010596_HDR.jpg,"Chinatown mural lane (BIF/BIS piece, ROKO/WAR)",confirmed
IMG_20260318_153017758_HDR.jpg,"Chinatown mural lane (construction fence, pink house)",confirmed
IMG_20260318_153024306_HDR.jpg,"Chinatown mural lane (SCARE letters, blue monster)",confirmed
IMG_20260318_153033395_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153040630_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153049059_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153103296_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153110344_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153112705_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153118519_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153125927_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153144066_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153149659_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153159014_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153210090_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153219916_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153226150_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153307979_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153313925_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_153320216_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_154117164_HDR.jpg,"Nassau St / Chinatown Mural Lane (43.655883, -79.400011)",confirmed
IMG_20260318_154120085_HDR.jpg,"Nassau St / Chinatown Mural Lane (43.655883, -79.400011)",confirmed
IMG_20260318_154129980_HDR.jpg,"Nassau St / Chinatown Mural Lane (43.655883, -79.400011)",confirmed
IMG_20260318_154138891_HDR.jpg,"Nassau St / Chinatown Mural Lane (43.655883, -79.400011)",confirmed
IMG_20260318_154147441_HDR.jpg,"Nassau St / Chinatown Mural Lane (43.655883, -79.400011)",confirmed
IMG_20260318_154157602_HDR.jpg,"Nassau St / Chinatown Mural Lane (43.655883, -79.400011)",confirmed
IMG_20260318_154204175_HDR.jpg,"Nassau St / Chinatown Mural Lane (43.655883, -79.400011)",confirmed
IMG_20260318_154218998_HDR.jpg,"Nassau St / Chinatown Mural Lane (43.655883, -79.400011)",confirmed
IMG_20260318_154235800_HDR.jpg,"Nassau St / Chinatown Mural Lane (43.655883, -79.400011)",confirmed
IMG_20260318_154249040_HDR.jpg,"Nassau St / Chinatown Mural Lane (43.655883, -79.400011)",confirmed
IMG_20260318_154253193_HDR.jpg,"Nassau St / Chinatown Mural Lane (43.655883, -79.400011)",confirmed
IMG_20260318_154302641_HDR.jpg,"Nassau St / Chinatown Mural Lane (43.655883, -79.400011)",confirmed
IMG_20260318_154314376_HDR.jpg,"Nassau St / Chinatown Mural Lane (43.655883, -79.400011)",confirmed
IMG_20260318_154352692_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260318_154404395_HDR.jpg,Chinatown Mural Lane (Journey to the West warriors mural),confirmed
IMG_20260318_154416471_HDR.jpg,"Chinatown Mural Lane (Monkey King / monk mural, MATSO)",confirmed
IMG_20260318_154423066_HDR.jpg,Chinatown Mural Lane (three Journey to the West garage doors),confirmed
IMG_20260318_154439003_HDR.jpg,"Chinatown Mural Lane (tropical mural garage, houses behind)",confirmed
IMG_20260318_154447308_HDR.jpg,"Chinatown Mural Lane (43.656193, -79.400083)",confirmed
IMG_20260318_154451391_HDR.jpg,"Chinatown Mural Lane (43.656193, -79.400083)",confirmed
IMG_20260318_154504663_HDR.jpg,Chinatown Mural Lane (warrior mural close-up from below),confirmed
IMG_20260318_154509941_HDR.jpg,Chinatown Mural Lane  (green/gold warrior mural),confirmed
IMG_20260318_154516291_HDR.jpg,"Chinatown Mural Lane (falling character, roofline)",confirmed
IMG_20260318_154524155_HDR.jpg,"Chinatown Mural Lane  (No Parking, samurai garage door)",confirmed
IMG_20260318_154534217_HDR.jpg,"Chinatown Mural Lane (man riding goose, swordsman)",confirmed
IMG_20260318_154537846_HDR.jpg,"Chinatown Mural Lane (wider: swordsman, flying goose, Chinese sign)",confirmed
IMG_20260318_154543797_HDR.jpg,"Chinatown Mural Lane (flying goose, Chinese character sign)",confirmed
IMG_20260318_154550072_HDR.jpg,"Chinatown Mural Lane (red-caped warrior, yellow sign)",confirmed
IMG_20260318_154556384_HDR.jpg,"chinatown mural lane 43.655825, -79.399891",confirmed
IMG_20260318_154603541_HDR.jpg,"chinatown mural lane 43.655825, -79.399891",confirmed
IMG_20260318_154608992_HDR.jpg,"chinatown mural lane 43.655825, -79.399891",confirmed
IMG_20260318_154647599_HDR.jpg,Back of 400 Spadina Ave on Nassau St (Halpern Enterprises),confirmed
IMG_20260318_173441287_HDR.jpg,"Back of 398 Spadina (Cosmo Cafe) on Nassau St (rainbow door gallery, graffiti)",confirmed
IMG_20260318_175205539.jpg,Nassau St delivery bike,confirmed
IMG_20260318_175543668_HDR.jpg,Alley Betwee 39 & 41 Nassau St,confirmed
IMG_20260318_175548354_HDR.jpg,Alley Betwee 39 & 41 Nassau St,confirmed
IMG_20260318_175554084_HDR.jpg,Alley Betwee 39 & 41 Nassau St,confirmed
IMG_20260318_181143824_HDR.jpg,Alley south of 218 Augusta Ave ,confirmed
IMG_20260318_182027042.jpg, 235 Augusta Ave (Okay Maguey) - side on Baldwin St,confirmed
IMG_20260318_182357576_HDR.jpg,Alley West of 198 Baldwin St (Coral Sea),confirmed
IMG_20260318_182406716_HDR.jpg,Littlehayes Lane - side of Latin Taste,confirmed
IMG_20260318_182412568_HDR.jpg,Littlehayes Lane (East side of 200 Baldwin St  - Latin Taste),confirmed
IMG_20260318_182414478_HDR.jpg,Littlehayes Lane (East side of 200 Baldwin St  - Latin Taste),confirmed
IMG_20260318_182428702_HDR.jpg,Littlehayes Lane,confirmed
IMG_20260318_182439023_HDR.jpg,Littlehayes Lane,confirmed
IMG_20260318_182443991_HDR.jpg,Littlehayes Lane,confirmed
IMG_20260318_182449463_HDR.jpg,Littlehayes Lane,confirmed
IMG_20260318_182500244_HDR.jpg,Littlehayes Lane,confirmed
IMG_20260318_182508572_HDR.jpg,Littlehayes Lane,confirmed
IMG_20260318_182515964_HDR.jpg,Littlehayes Lane,confirmed
IMG_20260318_182558444_HDR.jpg,"Kensington Market laneway (rear of houses, fire escape)",confirmed
IMG_20260318_182948035_HDR.jpg,Parking (4505),confirmed
IMG_20260318_183500795_HDR.jpg,Payphone Baldwin St,confirmed
IMG_20260318_183555544_HDR.jpg,Parking Baldwin St (4505),confirmed
IMG_20260318_184512390_HDR.jpg,East side of 150 Baldwin St,confirmed
IMG_20260318_185521421_HDR.jpg,Parking Augusta Ave 4504,confirmed
IMG_20260318_190333392_HDR.jpg,payphone,confirmed
IMG_20260319_004906940_HDR.jpg,City of Toronto Notice sign (City Hall),confirmed
IMG_20260319_005219620.jpg,Kensington area (night),confirmed
IMG_20260319_005628907_HDR.jpg,Kensington area (night),confirmed
IMG_20260319_164409924_HDR.jpg,"Augusta Ave, Kensington Market (daytime street scene)",confirmed
IMG_20260319_164416291_HDR.jpg,"Augusta Ave, Kensington Market",confirmed
IMG_20260319_164419356_HDR.jpg,"Augusta Ave, Kensington Market",confirmed
IMG_20260319_164423646_HDR.jpg,"Augusta Ave, Kensington Market",confirmed
IMG_20260319_165312372_HDR.jpg,"Augusta Ave, near 201",confirmed
IMG_20260319_165325137_HDR.jpg,"Augusta Ave, near 190s",confirmed
IMG_20260319_165549631_HDR.jpg,"Augusta Ave, Victorian houses",confirmed
IMG_20260319_170013187_HDR.jpg,"Augusta Ave, near Dundas",confirmed
IMG_20260319_170027782_HDR.jpg,Augusta Ave / Dundas St W intersection area,confirmed
IMG_20260319_170034362_HDR.jpg,Augusta Ave / Dundas St W area,confirmed
IMG_20260319_170038976_HDR.jpg,Augusta Ave / Dundas St W area,confirmed
IMG_20260319_170142635_HDR.jpg,"Dundas St W, near 602",confirmed
IMG_20260319_170153480_HDR.jpg,"Dundas St W, graffiti storefronts (YSG)",confirmed
IMG_20260319_170433651_HDR.jpg,"Dundas St W, near Lotus Hair Salon",confirmed
IMG_20260319_170446146_HDR.jpg,"Dundas St W, near 750 (clothing rack storefront)",confirmed
IMG_20260319_170500908_HDR.jpg,"Dundas St W, blue wave mural building (ATM)",confirmed
IMG_20260319_170508371_HDR.jpg,"Dundas St W, blue wave mural",confirmed
IMG_20260319_170628480_HDR.jpg,"Dundas St W, CAAM United Hardware Ltd",confirmed
IMG_20260319_170645322_HDR.jpg,"Dundas St W, brick building with pallets",confirmed
IMG_20260319_170731328_HDR.jpg,"Dundas St W, animated mural garage doors",confirmed
IMG_20260319_170744412_HDR.jpg,Dundas St W (Green P 4504 parking area),confirmed
IMG_20260319_170825982_HDR.jpg,"Augusta Ave (street sign visible), near Dundas",confirmed
IMG_20260319_171734634_HDR.jpg,Dundas St W / Augusta Ave area,confirmed
IMG_20260319_172513633_HDR.jpg,"Kensington Automotive area, Dundas St W",confirmed
IMG_20260319_174020244_HDR.jpg,Dundas St W / Kensington area,confirmed
IMG_20260320_002630407_HDR.jpg,Bellevue Park,confirmed
IMG_20260320_002701808_HDR.jpg,Bellevue Park,confirmed
IMG_20260320_002710945_HDR.jpg,Bellevue Park,confirmed
IMG_20260320_003439452_HDR.jpg,St.Stephen-In-The-Fields Church,confirmed
IMG_20260320_003542989_HDR.jpg,St.Stephen-In-The-Fields Church,confirmed
IMG_20260320_003644430_HDR.jpg,St.Stephen-In-The-Fields Church,confirmed
IMG_20260320_011827369_HDR.jpg,"Kensington Ave (43.652770, -79.399902)",confirmed
IMG_20260320_012359603_HDR.jpg,"Fitzroy Terrace (43.653432, -79.400295)",confirmed
IMG_20260320_012409028_HDR.jpg,"Fitzroy Terrace (43.653432, -79.400295)",confirmed
IMG_20260320_012422542_HDR.jpg,"Fitzroy Terrace (43.653432, -79.400295)",confirmed
IMG_20260320_012442979_HDR.jpg,"Fitzroy Terrace (43.653356, -79.400594)",confirmed
IMG_20260320_012446860_HDR.jpg,"Fitzroy Terrace (43.653356, -79.400594)",confirmed
IMG_20260320_012507070_HDR.jpg,"Fitzroy Terrace (43.653356, -79.400594)",confirmed
IMG_20260320_012512007_HDR.jpg,"Fitzroy Terrace (43.653356, -79.400594)",confirmed
IMG_20260320_012517234_HDR.jpg,Fitzroy Terrace,confirmed
IMG_20260320_012524992_HDR.jpg,"Fitzroy Terrace (43.653286, -79.400932)",confirmed
IMG_20260320_012535844_HDR.jpg,Fitzroy Terrace,confirmed
IMG_20260320_012541521_HDR.jpg,Fitzroy Terrace,confirmed
IMG_20260320_012545201_HDR.jpg,Fitzroy Terrace,confirmed
IMG_20260320_012605136_HDR.jpg,Fitzroy Terrace,confirmed
IMG_20260320_012613281_HDR.jpg,Fitzroy Terrace,confirmed
IMG_20260320_012618526_HDR.jpg,Fitzroy Terrace,confirmed
IMG_20260320_012629765_HDR.jpg,Fitzroy Terrace,confirmed
IMG_20260320_012951226_HDR.jpg,Kensington Ave ,confirmed
PXL_20260318_192806006.jpg,"Kensington alley (graffiti wall, electrical boxes)",confirmed
PXL_20260318_194757009.jpg,"Kensington alley (chain-link gate, green bin)",confirmed
PXL_20260318_214331400.jpg,"Bellevue Ave (painted gabled semi-detached pair, lighter facade)",confirmed
PXL_20260318_214349792.jpg,"Bellevue Ave (painted gabled semi-detached pair, darker facade)",confirmed
PXL_20260318_215107792.jpg,Bellevue Ave (flat-roof duplex with balcony),confirmed
PXL_20260318_215242041.jpg,Bellevue Ave (brick duplex behind chain-link fence),confirmed
PXL_20260318_215359155.jpg,Bellevue Ave (house with teal porch columns),confirmed
PXL_20260318_215410656.jpg,Bellevue Ave (house with teal balcony),confirmed
PXL_20260318_221618576.jpg,Augusta Ave storefront beside Perola's Supermarket (for lease/graffiti),confirmed
PXL_20260318_222417516.jpg,Baldwin St rear garage / driveway area,confirmed
PXL_20260318_222426231.jpg,Baldwin St rear parking / garage area,confirmed
PXL_20260318_222431640.jpg,Baldwin St rear yard / garage area,confirmed
PXL_20260318_222440488.jpg,Baldwin St rear lot with mural wall,confirmed
PXL_20260318_222451940.jpg,Baldwin St rear graffiti garage wall,confirmed
PXL_20260318_222510815.jpg,Baldwin St rear mural wall (owl / monster graffiti),confirmed
PXL_20260318_224133826.jpg,Baldwin St (poster wall/hoarding near 136-140 frontage),confirmed
PXL_20260318_224149351.jpg,Baldwin St (poster wall/hoarding near 136-140 frontage),confirmed
IMG_20260320_151954770_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_151959083_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152017367_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152032380_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152052250_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152125731_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152155804_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152220440_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152228286_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152251400_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152318382_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152338225_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152349061_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152453705_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152521563_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_152529235_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_153358944_HDR.jpg,"St. Stephen-in-the-Fields church, Bellevue Ave at College St",confirmed
IMG_20260320_154705794_HDR.jpg,Bellevue Ave / Oxford St,confirmed
IMG_20260320_155503324_HDR.jpg,????,confirmed
IMG_20260320_160753793_HDR.jpg,"Denison Ave area (residential, Victorian houses)",confirmed
IMG_20260320_160840115_HDR.jpg,The Kiever Shul (north west view),confirmed
IMG_20260320_160905890_HDR.jpg,The Kiever Shul (west view),confirmed
IMG_20260320_160948724_HDR.jpg,The Kiever Shul (south west view),confirmed
IMG_20260320_160952502_HDR.jpg,Bellevue Park (north west view),confirmed
IMG_20260320_161134527_HDR.jpg,Wales Ave (North side),confirmed
IMG_20260320_161347796_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_161403713_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_161408151_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_161411563_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_161421501_HDR.jpg,Wales Av,confirmed
IMG_20260320_161446217_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_161521277_HDR.jpg,"Toronto Western Hospital, 399 Bathurst St",confirmed
IMG_20260320_161527689_HDR.jpg,"Toronto Western Hospital, 399 Bathurst St",confirmed
IMG_20260320_161538803_HDR.jpg,"Toronto Western Hospital, 399 Bathurst St",confirmed
IMG_20260320_161547741_HDR.jpg,"Toronto Western Hospital, 399 Bathurst St",confirmed
IMG_20260320_161602175_HDR.jpg,"Toronto Western Hospital, 399 Bathurst St",confirmed
IMG_20260320_161605059_HDR.jpg,"Toronto Western Hospital, 399 Bathurst St",confirmed
IMG_20260320_161623766_HDR.jpg,"Toronto Western Hospital, 399 Bathurst St",confirmed
IMG_20260320_161641299_HDR.jpg,Dundas St / Carlyle St,confirmed
IMG_20260320_161718888_HDR.jpg,"Toronto Western Hospital, 399 Bathurst St",confirmed
IMG_20260320_161800966_HDR.jpg,"Toronto Western Hospital, 399 Bathurst St",confirmed
IMG_20260320_161804489_HDR.jpg,"Toronto Western Hospital, 399 Bathurst St",confirmed
IMG_20260320_161858149_HDR.jpg,Lane North Dundas East Carlyle,confirmed
IMG_20260320_161926625_HDR.jpg,Lane North Dundas East Carlyle,confirmed
IMG_20260320_161935408_HDR.jpg,Lane North Dundas East Carlyle,confirmed
IMG_20260320_161944063_HDR.jpg,Lane North Dundas East Carlyle,confirmed
IMG_20260320_162157624_HDR.jpg,Dundas St,confirmed
IMG_20260320_162220967_HDR.jpg,Dundas St,confirmed
IMG_20260320_162246054_HDR.jpg,Casimir St,confirmed
IMG_20260320_162312340_HDR.jpg,Casimir St.,confirmed
IMG_20260320_162333491_HDR.jpg,Lane North Dundas West Hickory,confirmed
IMG_20260320_162339905_HDR.jpg,Lane North Dundas West Hickory,confirmed
IMG_20260320_162357611_HDR.jpg,Lane North Dundas West Hickory,confirmed
IMG_20260320_162412508_HDR.jpg,Lane North Dundas West Hickory,confirmed
IMG_20260320_162420591_HDR.jpg,Lane North Dundas West Hickory,confirmed
IMG_20260320_162426061_HDR.jpg,Lane North Dundas West Hickory,confirmed
IMG_20260320_162438543_HDR.jpg,Lane North Dundas West Hickory,confirmed
IMG_20260320_162447168_HDR.jpg,Lane North Dundas West Hickory,confirmed
IMG_20260320_162456446_HDR.jpg,Lane North Dundas West Hickory,confirmed
IMG_20260320_162849544_HDR.jpg,"Hickory St (43.652519, -79.403070)",confirmed
IMG_20260320_162858498_HDR.jpg,"Hickory St (43.652519, -79.403070)",confirmed
IMG_20260320_162905398_HDR.jpg,"Hickory St (43.652519, -79.403070)",confirmed
IMG_20260320_163049326_HDR.jpg,"ACAB (43.652256, -79.403054)",confirmed
IMG_20260320_163240850_HDR.jpg,,confirmed
IMG_20260320_163250762_HDR.jpg,graf brick,confirmed
IMG_20260320_163258918_HDR.jpg,graffiti brick,confirmed
IMG_20260320_163402409_HDR.jpg,Portugal Auto Garage (East view),confirmed
IMG_20260320_163426641_HDR.jpg,Portugal Auto Garage (South view),confirmed
IMG_20260320_163455461_HDR.jpg,PARANOID Streetwear Store (West view),confirmed
IMG_20260320_163810357_HDR.jpg,Lane N Dundas W Denison Ave,confirmed
IMG_20260320_163814171_HDR.jpg,Lane N Dundas W Denison Ave,confirmed
IMG_20260320_163825028_HDR.jpg,"Lane N Dundas W Denison Ave / Hickory St (43.652511, -79.403072)",confirmed
IMG_20260320_163837830_HDR.jpg,Lane N Dundas W Denison Ave,confirmed
IMG_20260320_163846419_HDR.jpg,Lane N Dundas W Denison Ave,confirmed
IMG_20260320_163851435_HDR.jpg,Lane N Dundas W Denison Ave,confirmed
IMG_20260320_163904861_HDR.jpg,Lane N Dundas W Denison Ave,confirmed
IMG_20260320_163910600_HDR.jpg,Lane N Dundas W Denison Ave,confirmed
IMG_20260320_163919794_HDR.jpg,Lane N Dundas W Denison Ave,confirmed
IMG_20260320_163931629_HDR.jpg,Lane N Dundas W Denison Ave,confirmed
IMG_20260320_164022404_HDR.jpg,"Lane N Dundas W Denison Ave / Denison Ave (43.652631, -79.402568)",confirmed
IMG_20260320_164032855_HDR.jpg,Lane N Dundas W Denison Ave,confirmed
IMG_20260320_164259969_HDR.jpg,Bellevue Park (South West Corner),confirmed
IMG_20260320_164307688_HDR.jpg,Bellevue Park (Bellevue Ave/Wales Ave),confirmed
IMG_20260320_165420463_HDR.jpg,texture ,confirmed
IMG_20260320_165425038_HDR.jpg,texture ,confirmed
IMG_20260320_165435097_HDR.jpg,texture ,confirmed
IMG_20260320_165443526_HDR.jpg,texture ,confirmed
IMG_20260320_165452828_HDR.jpg,texture ,confirmed
IMG_20260320_165502210_HDR.jpg,texture ,confirmed
IMG_20260320_165514041_HDR.jpg,texture ,confirmed
IMG_20260320_165516410_HDR.jpg,texture ,confirmed
IMG_20260320_165520341_HDR.jpg,texture ,confirmed
IMG_20260320_165529358_HDR.jpg,texture ,confirmed
IMG_20260320_165539975_HDR.jpg,texture ,confirmed
IMG_20260320_165548931_HDR.jpg,pole texture,confirmed
IMG_20260320_165601060_HDR.jpg,Hickory St details,confirmed
IMG_20260320_165606671_HDR.jpg,Hickory St details,confirmed
IMG_20260320_165622413.jpg,Hickory St details,confirmed
IMG_20260320_165628316.jpg,Hickory St details,confirmed
IMG_20260320_165639359_HDR.jpg,Hickory St details,confirmed
IMG_20260320_165643453_HDR.jpg,Hickory St details,confirmed
IMG_20260320_165648844_HDR.jpg,Hickory St details,confirmed
IMG_20260320_165659375_HDR.jpg,Hickory St details,confirmed
IMG_20260320_165712327_HDR.jpg,Hickory St details,confirmed
IMG_20260320_165718394_HDR.jpg,Hickory St details,confirmed
IMG_20260320_165746344_HDR.jpg,Hickory St details,confirmed
IMG_20260320_165752093_HDR.jpg,Hickory St details,confirmed
IMG_20260320_165758128_HDR.jpg,Hickory St details,confirmed
IMG_20260320_165805330_HDR.jpg,details,confirmed
IMG_20260320_165837603.jpg,details,confirmed
IMG_20260320_165856171.jpg,fire hydrant,confirmed
IMG_20260320_170002183_HDR.jpg,bin,confirmed
IMG_20260320_170014141_HDR.jpg,concrete,confirmed
IMG_20260320_170106114_HDR.jpg,details,confirmed
IMG_20260320_170119261_HDR.jpg,brick,confirmed
IMG_20260320_170136770_HDR.jpg,details,confirmed
IMG_20260320_170152152_HDR.jpg,details,confirmed
IMG_20260320_170157840_HDR.jpg,details,confirmed
IMG_20260320_170206575_HDR.jpg,details,confirmed
IMG_20260320_170422199_HDR.jpg,texture,confirmed
IMG_20260320_170427422_HDR.jpg,texture,confirmed
IMG_20260320_170732921.jpg,free palestine,confirmed
IMG_20260320_171216295_HDR.jpg,"Dundas St / Casimir St (43.651986, -79.404080)",confirmed
IMG_20260320_171224666_HDR.jpg,"Dundas St / Casimir St (43.651986, -79.404080)",confirmed
IMG_20260320_171231188_HDR.jpg,"Dundas St (43.651979, -79.404208)",confirmed
IMG_20260320_171419409_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_171426591_HDR.jpg,Dundas St / Bathurst St,confirmed
IMG_20260320_171445061_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_171449890_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_171458747_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_171510514_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_171545355_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_171549664_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_171605205_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_171627753_HDR.jpg,Toronto Western Hospital,confirmed
IMG_20260320_171634815_HDR.jpg,Toronto Western Hospital,confirmed
