filename,address_or_location,source
IMG_20260316_114644300_HDR.jpg,Chinatown alley,confirmed
IMG_20260316_122446370_HDR.jpg,"E-scooter, Kensington area",confirmed
IMG_20260316_132523572_HDR.jpg,"Tiny to Restoration exhibit, Metro Hall",confirmed
IMG_20260316_132535505_HDR.jpg,"Tiny to Restoration exhibit, Metro Hall",confirmed
IMG_20260316_172854774.jpg,Indoor/personal photo,confirmed
IMG_20260316_200000990_HDR.jpg,Campbell Russell Lane / PlanetTraveler (snowy),confirmed
IMG_20260316_200006511_HDR.jpg,Campbell Russell Lane / PlanetTraveler,confirmed
IMG_20260316_200105867_HDR.jpg,Campbell Russell Lane / PlanetTraveler,confirmed
IMG_20260316_215627398_HDR.jpg,"Kensington Market (snowy night, Koi Japan)",confirmed
IMG_20260316_215635681_HDR.jpg,Kensington Market (snowy night),confirmed
IMG_20260316_215719967_HDR.jpg,Kensington Market (snowy night),confirmed
IMG_20260316_215727360_HDR.jpg,Kensington Market (snowy night),confirmed
IMG_20260316_215738017_HDR.jpg,Kensington Market (snowy night),confirmed
IMG_20260316_215934848_HDR.jpg,"63 (building), Kensington Market (snowy night)",confirmed
IMG_20260316_222549266_HDR.jpg,"Greelz / Bar Lo / Longboard Living, Augusta Ave (snowy)",confirmed
IMG_20260316_222609138_HDR.jpg,Kensington Market (snowy night),confirmed
IMG_20260316_222624042_HDR.jpg,Kensington Market (snowy night),confirmed
IMG_20260316_222627356_HDR.jpg,Kensington Market (snowy night),confirmed
IMG_20260316_222700897_HDR.jpg,Kensington Market (snowy night),confirmed
IMG_20260316_222711081_HDR.jpg,Kensington Market (snowy night),confirmed
IMG_20260316_222725450_HDR.jpg,Kensington Market (snowy night),confirmed
IMG_20260316_222730677_HDR.jpg,Kensington Market (snowy night),confirmed
IMG_20260316_224525501_HDR.jpg,Kensington Market (snowy night),confirmed
IMG_20260316_224629482_HDR.jpg,Kensington Market (snowy night),confirmed
IMG_20260317_000852188_HDR.jpg,Kensington Market / pharmacy area (night),confirmed
IMG_20260317_123807768_HDR.jpg,Parking behind 302 Spadina Ave,verified-visual
IMG_20260317_123813589_HDR.jpg,Parking behind 302 Spadina Ave,verified-visual
IMG_20260317_124549726_HDR.jpg,Alley south of 54-56 Kensington Ave,verified-visual
IMG_20260317_194000790_HDR.jpg,"79 Baldwin St (Culture Boutique / Golden Gate Ltd., bailiff notice)",verified-visual
IMG_20260317_194010516_HDR.jpg,"79 Baldwin St (Culture Boutique / Golden Gate Ltd., bailiff notice)",inferred-cascade
IMG_20260317_194020402_HDR.jpg,"79 Baldwin St (Culture Boutique / Golden Gate Ltd., bailiff notice)",verified-visual
IMG_20260317_194036605_HDR.jpg,79 Baldwin St,verified-visual
IMG_20260318_004821318_HDR.jpg,"Kensington Market alley (night, graffiti, posters)",inferred-cascade
IMG_20260318_004855840_HDR.jpg,"Kensington Market alley (night, graffiti, posters)",inferred-cascade
IMG_20260318_004907174_HDR.jpg,"Kensington Market alley (night, graffiti, posters)",inferred-cascade
IMG_20260318_004935920_HDR.jpg,"Kensington Market alley (night, graffiti, posters)",inferred-cascade
IMG_20260318_131935172_HDR.jpg,"Kensington Market area (indoor, field notes)",inferred-cascade
IMG_20260318_141633023_HDR.jpg,College St,verified-visual
IMG_20260318_141658467_HDR.jpg,College St,verified-visual
IMG_20260318_141705951_HDR.jpg,College St,verified-visual
IMG_20260318_141715399_HDR.jpg,College St,verified-visual
IMG_20260318_141730289_HDR.jpg,College St,verified-visual
IMG_20260318_141748121_HDR.jpg,College St,verified-visual
IMG_20260318_141758126_HDR.jpg,College St,verified-visual
IMG_20260318_141820850_HDR.jpg,College St,verified-visual
IMG_20260318_141838010_HDR.jpg,College St,verified-visual
IMG_20260318_141853104_HDR.jpg,College St,verified-visual
IMG_20260318_141905073_HDR.jpg,College St,verified-visual
IMG_20260318_141913035_HDR.jpg,College St,verified-visual
IMG_20260318_141938450_HDR.jpg,Augusta Ave,verified-visual
IMG_20260318_141946886_HDR.jpg,Augusta Ave,verified-visual
IMG_20260318_141955425_HDR.jpg,Augusta Ave,verified-visual
IMG_20260318_142013766_HDR.jpg,Augusta Ave,inferred-cascade
IMG_20260318_142025062_HDR.jpg,Augusta Ave,inferred-cascade
IMG_20260318_142032983_HDR.jpg,Augusta Ave,inferred-cascade
IMG_20260318_142045898_HDR.jpg,Augusta Ave,inferred-cascade
IMG_20260318_142054814_HDR.jpg,Augusta Ave,inferred-cascade
IMG_20260318_142105931_HDR.jpg,Augusta Ave,inferred-cascade
IMG_20260318_142108112_HDR.jpg,Augusta Ave,inferred-cascade
IMG_20260318_142118334_HDR.jpg,Augusta Ave,inferred-cascade
IMG_20260318_142129630_HDR.jpg,Augusta Ave,inferred-cascade
IMG_20260318_142139406_HDR.jpg,Augusta Ave,inferred-cascade
IMG_20260318_142149249_HDR.jpg,Augusta Ave,verified-visual
IMG_20260318_142158621_HDR.jpg,Augusta Ave,inferred-cascade
IMG_20260318_142206496_HDR.jpg,Augusta Ave,inferred-cascade
IMG_20260318_142215917_HDR.jpg,Augusta Ave,inferred-cascade
IMG_20260318_142225392_HDR.jpg,~297 Augusta Ave (wall/poster detail),inferred-cascade
IMG_20260318_142229531.jpg,~297 Augusta Ave (wall/poster detail),inferred-cascade
IMG_20260318_142239273_HDR.jpg,268 Augusta Ave (Supermarket Bar and Variety),inferred-cascade
IMG_20260318_142249679_HDR.jpg,268 Augusta Ave (Supermarket Bar and Variety),inferred-cascade
IMG_20260318_142254955_HDR.jpg,268 Augusta Ave (Supermarket Bar and Variety),inferred-cascade
IMG_20260318_142307539_HDR.jpg,268 Augusta Ave (Supermarket Bar and Variety),verified-visual
IMG_20260318_142316594_HDR.jpg,307 Augusta Ave (Pamenar),verified-visual
IMG_20260318_142335053_HDR.jpg,305 Augusta Ave (Mamacita’s),verified-visual
IMG_20260318_142344951_HDR.jpg,264 Augusta Ave,verified-visual
IMG_20260318_142350129_HDR.jpg,260 Augusta Ave (St. Stephen's Community House),verified-visual
IMG_20260318_142401153_HDR.jpg,303 Augusta Ave (Trinity Common),verified-visual
IMG_20260318_142417893_HDR.jpg,299 Augusta Ave (Bikes on Wheels),verified-visual
IMG_20260318_142420450_HDR.jpg,299 Augusta Ave (Bikes on Wheels),verified-visual
IMG_20260318_142431145_HDR.jpg,299 Augusta Ave (Bikes on Wheels),verified-visual
IMG_20260318_142451566_HDR.jpg,238 Augusta Ave,verified-visual
IMG_20260318_142456824_HDR.jpg,238 Augusta Ave,verified-visual
IMG_20260318_142515778_HDR.jpg,256 Augusta Ave (Otto’s Berlin Döner),verified-visual
IMG_20260318_142521100_HDR.jpg,256 Augusta Ave (Otto's Berlin Döner),verified-visual
IMG_20260318_142538014_HDR.jpg,297 Augusta Ave (Smiles of Kensington Dental),verified-visual
IMG_20260318_142543813_HDR.jpg,297 Augusta Ave (Smiles of Kensington Dental),verified-visual
IMG_20260318_142554950_HDR.jpg,pole texture,verified-visual
IMG_20260318_142559302_HDR.jpg,pole texture,verified-visual
IMG_20260318_142602928_HDR.jpg,pole texture,verified-visual
IMG_20260318_142624822_HDR.jpg,pole texture,inferred-cascade
IMG_20260318_142637039_HDR.jpg,293 Augusta Ave (The Arch Café/Bar),inferred-cascade
IMG_20260318_142650489_HDR.jpg,293 Augusta Ave (The Arch Café/Bar),verified-visual
IMG_20260318_142657142_HDR.jpg,293 Augusta Ave (The Arch Café/Bar),verified-visual
IMG_20260318_142704961_HDR.jpg,291 Augusta Ave (Hawker),verified-visual
IMG_20260318_142725401_HDR.jpg,287 Augusta Ave (Wanda's Pie in the Sky),verified-visual
IMG_20260318_142735796_HDR.jpg,"287 Augusta Ave (Wanda's Pie in the Sky, front)",verified-visual
IMG_20260318_142741761_HDR.jpg,64 Oxford St (The Cottage Cheese - Urban Indian),verified-visual
IMG_20260318_142801244_HDR.jpg,64 Oxford St (The Cottage Cheese - Urban Indian),verified-visual
IMG_20260318_144933474_HDR.jpg,287 Augusta Ave (Wanda's Pie in the Sky - south side on Oxford),verified-visual
IMG_20260318_144940670_HDR.jpg,287 Augusta Ave (Wanda's Pie in the Sky - south side on Oxford),verified-visual
IMG_20260318_144947214_HDR.jpg,Taqueria el pastorcito (north side on Oxford),verified-visual
IMG_20260318_144949092_HDR.jpg,Taqueria el pastorcito (north side on Oxford),verified-visual
IMG_20260318_144958718_HDR.jpg,287 Augusta Ave (Wanda's Pie in the Sky - south side on Oxford),verified-visual
IMG_20260318_145005054_HDR.jpg,"Augusta Ave (Welcome to Kensington mural, La Cevicheria, Romeo's)",inferred-cascade
IMG_20260318_145013915_HDR.jpg,69 Oxford St (DayTrip - Magic Mushroom Dispensary),verified-visual
IMG_20260318_145019269_HDR.jpg,"285 Augusta Ave (La cevicheria - closed, terrace on Oxford)",verified-visual
IMG_20260318_145230301_HDR.jpg,63 Oxford St (Sonya's Parkette),verified-visual
IMG_20260318_145239409_HDR.jpg,67 Oxford St,verified-visual
IMG_20260318_145305650_HDR.jpg,60 Oxford St,verified-visual
IMG_20260318_145314123_HDR.jpg,58 Oxford St,verified-visual
IMG_20260318_145320023_HDR.jpg,58 Oxford St,verified-visual
IMG_20260318_145326851_HDR.jpg,56 Oxford St,verified-visual
IMG_20260318_145333406_HDR.jpg,52B Oxford St,verified-visual
IMG_20260318_145343019_HDR.jpg,52 Oxford St,verified-visual
IMG_20260318_145430499_HDR.jpg,52 Oxford St,verified-visual
IMG_20260318_145437157_HDR.jpg,50 Oxford St,verified-visual
IMG_20260318_145448913_HDR.jpg,48 Oxford St,verified-visual
IMG_20260318_145453094_HDR.jpg,48 Oxford St,verified-visual
IMG_20260318_145545175_HDR.jpg,48 Oxford St,verified-visual
IMG_20260318_145603570_HDR.jpg,36 Oxford St (Ellen Ave),verified-visual
IMG_20260318_145705241_HDR.jpg,"~42 Oxford St (apartment complex, rear yards)",corrected-cascade
IMG_20260318_145717761_HDR.jpg,48 Oxford St (Backyard),verified-visual
IMG_20260318_145723009_HDR.jpg,"Ellen Ave (43.656622, -79.401905)",verified-visual
IMG_20260318_145734642_HDR.jpg,"Ellen Ave (43.656622, -79.401905)",verified-visual
IMG_20260318_145752755_HDR.jpg,"Ellen Ave (43.656627, -79.402118)",verified-visual
IMG_20260318_145757706_HDR.jpg,"Ellen Ave (43.656627, -79.402118)",verified-visual
IMG_20260318_145823691_HDR.jpg,"Ellen Ave (apartment building, brick wall)",corrected-cascade
IMG_20260318_145835772_HDR.jpg,"Ellen Ave (43.656664, -79.401902)",verified-visual
IMG_20260318_145838956_HDR.jpg,"Ellen Ave (43.656664, -79.401902)",verified-visual
IMG_20260318_145849272_HDR.jpg,"Ellen Ave (43.656664, -79.401902) 34 Oxford St (Kensington Manor)",verified-visual
IMG_20260318_151121126_HDR.jpg,"Oxford St (apartment buildings, vacant lot)",corrected-cascade
IMG_20260318_151133544_HDR.jpg,30A-32E Oxford St,verified-visual
IMG_20260318_151141665_HDR.jpg,32-26 Oxford St (Back),verified-visual
IMG_20260318_151154396_HDR.jpg,32-26 Oxford St (Back),verified-visual
IMG_20260318_151424700_HDR.jpg,"34 Oxford St (Kensington Manor) (43.656989, -79.401335)",verified-visual
IMG_20260318_151431848_HDR.jpg,32E-32C Oxford St,verified-visual
IMG_20260318_151434838_HDR.jpg,32D-32A Oxford St,verified-visual
IMG_20260318_151816648_HDR.jpg,"Kensington Market area (vacant lot, graffiti, near Dundas/Spadina)",inferred-cascade
IMG_20260318_151825204_HDR.jpg,"8 Oxford St (43.656623, -79.400367)",verified-visual
IMG_20260318_151828832_HDR.jpg,"8 Oxford St (43.656623, -79.400367)",verified-visual
IMG_20260318_151831395_HDR.jpg,"8 Oxford St (43.656623, -79.400367)",verified-visual
IMG_20260318_151841321_HDR.jpg,"8 Oxford St (43.656623, -79.400367)",verified-visual
IMG_20260318_151846478_HDR.jpg,"8 Oxford St (43.656623, -79.400367)",verified-visual
IMG_20260318_152140663_HDR.jpg,Rear lane behind Baldwin/Augusta (RICKY mural),inferred-cascade
IMG_20260318_152321300_HDR.jpg,Rear lane behind Baldwin/Augusta (RICKY mural),inferred-cascade
IMG_20260318_152330797_HDR.jpg,Rear lane behind Baldwin/Augusta (RICKY mural),inferred-cascade
IMG_20260318_152340182_HDR.jpg,Rear lane behind Baldwin/Augusta (RICKY mural),inferred-cascade
IMG_20260318_152437037_HDR.jpg,Rear lane behind Baldwin/Augusta (RICKY mural wider),inferred-cascade
IMG_20260318_152444519_HDR.jpg,Rear lane behind Baldwin/Augusta (RICKY mural wider),verified-visual
IMG_20260318_152453252_HDR.jpg,Rear lane behind Baldwin/Augusta (RICKY mural wider),inferred-cascade
IMG_20260318_152504590_HDR.jpg,Rear lane behind Baldwin/Augusta (RICKY mural wider),inferred-cascade
IMG_20260318_152507457_HDR.jpg,Rear lane behind Baldwin/Augusta (RICKY mural wider),inferred-cascade
IMG_20260318_152514951_HDR.jpg,Rear lane behind Baldwin/Augusta (RICKY mural wider),inferred-cascade
IMG_20260318_152522596_HDR.jpg,Rear lane behind ~30-35 Oxford St (lakeshore mural),inferred-cascade
IMG_20260318_152528914_HDR.jpg,"Rear lane behind ~30-35 Oxford St (SOUR tags, lakeshore)",inferred-cascade
IMG_20260318_152535233_HDR.jpg,"Rear lane behind ~33-37 Oxford St (purple wolf mural, CassieTes)",inferred-cascade
IMG_20260318_152540492_HDR.jpg,Rear lane behind ~33-37 Oxford St (stars on black garage),inferred-cascade
IMG_20260318_152547124_HDR.jpg,"Rear lane behind ~35-37 Oxford St (cinder block, TCR/SMOKE)",inferred-cascade
IMG_20260318_152554326_HDR.jpg,Rear lane behind ~35-37 Oxford St (CLONE piece),inferred-cascade
IMG_20260318_152600835_HDR.jpg,"Rear lane behind ~37-39 Oxford St (silver/white, NSSK)",inferred-cascade
IMG_20260318_152607838_HDR.jpg,Rear lane behind ~37-39 Oxford St (yellow CESOP piece),inferred-cascade
IMG_20260318_152613048_HDR.jpg,"Rear lane, looking north toward Oxford St (Canadian flag)",inferred-cascade
IMG_20260318_152619075_HDR.jpg,"Rear lane intersection (gold/red wildstyle, No Parking)",inferred-cascade
IMG_20260318_152625643_HDR.jpg,"Rear lane bend (TACO TIME fence, grey house, conifers)",inferred-cascade
IMG_20260318_152631992_HDR.jpg,Rear lane behind ~35-41 Oxford St (gold ZICE piece),inferred-cascade
IMG_20260318_152638132_HDR.jpg,"Rear lane, rear of ~33-37 Oxford St (Victorian gable houses)",inferred-cascade
IMG_20260318_152653133_HDR.jpg,"Rear lane behind Oxford St (LORD in red, metal garage)",inferred-cascade
IMG_20260318_152659187_HDR.jpg,"Rear lane behind Oxford St (No Parking sign, cedar trees)",inferred-cascade
IMG_20260318_152708037_HDR.jpg,"Rear lane behind Oxford St (GIRLZ, LOITER7, two garages)",inferred-cascade
IMG_20260318_152716281_HDR.jpg,"Rear lane behind Oxford St (magenta/green wildstyle, MIND)",inferred-cascade
IMG_20260318_152728246_HDR.jpg,"Rear lane behind Oxford St (green-blue Dasok piece, 2017)",inferred-cascade
IMG_20260318_152733530_HDR.jpg,Rear lane behind Oxford St (blue/yellow wildstyle),inferred-cascade
IMG_20260318_152743569_HDR.jpg,"Rear lane behind Oxford St (YBKS, JAYSTAR)",inferred-cascade
IMG_20260318_152752679_HDR.jpg,Rear lane behind Oxford St (REACT/WHAS garages),inferred-cascade
IMG_20260318_152802056_HDR.jpg,"Rear lane behind Oxford St (double-bay garage, smiley robot)",inferred-cascade
IMG_20260318_152812077_HDR.jpg,"Rear lane behind Oxford St (narrow passage, overhead mural)",inferred-cascade
IMG_20260318_152817395_HDR.jpg,Rear lane behind Oxford St (PORD piece),inferred-cascade
IMG_20260318_152824583_HDR.jpg,"Rear lane behind Oxford St (LORD/2SCO, SARA)",inferred-cascade
IMG_20260318_152832437_HDR.jpg,"Rear lane behind Oxford St (GRAMS piece, brown garage)",inferred-cascade
IMG_20260318_152839704_HDR.jpg,Rear lane behind Oxford St (GASE/CASE silver throw-ups),inferred-cascade
IMG_20260318_152848663_HDR.jpg,"Rear lane, looking toward Oxford St (PRIVATE CAR PARK gate)",inferred-cascade
IMG_20260318_152855473_HDR.jpg,Rear lane behind Oxford St (GASB piece),inferred-cascade
IMG_20260318_152903740_HDR.jpg,Rear lane behind Oxford St (GERN ROK wildstyle),inferred-cascade
IMG_20260318_152909155_HDR.jpg,Rear lane behind Oxford St (LONZ wildstyle),inferred-cascade
IMG_20260318_152915352_HDR.jpg,Rear lane behind Oxford St (ONE68 or M3 68),inferred-cascade
IMG_20260318_152922640_HDR.jpg,"Rear lane behind Oxford St (LOKE piece, 235)",inferred-cascade
IMG_20260318_152928496_HDR.jpg,"Rear lane behind Oxford St (SMILE/SELLE, ANTEK)",inferred-cascade
IMG_20260318_152935287_HDR.jpg,"Rear lane behind Oxford St (BLAK, pink house behind)",inferred-cascade
IMG_20260318_152942076_HDR.jpg,"Rear lane behind Oxford St (STIMO throw-up, SULP/XESER)",inferred-cascade
IMG_20260318_152950056_HDR.jpg,"Rear lane behind Oxford St (tiger face mural, photorealistic)",inferred-cascade
IMG_20260318_152956234_HDR.jpg,"Rear lane behind Oxford St (great blue heron mural, teal door)",inferred-cascade
IMG_20260318_153003333_HDR.jpg,Rear lane behind Oxford St (HAWK piece),inferred-cascade
IMG_20260318_153010596_HDR.jpg,"Rear lane behind Oxford St (BIF/BIS piece, ROKO/WAR)",inferred-cascade
IMG_20260318_153017758_HDR.jpg,"Rear lane behind Oxford St (construction fence, pink house)",inferred-cascade
IMG_20260318_153024306_HDR.jpg,"Rear lane behind Oxford St (SCARE letters, blue monster)",inferred-cascade
IMG_20260318_153033395_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153040630_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153049059_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153103296_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153110344_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153112705_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153118519_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153125927_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153144066_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153149659_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153159014_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153210090_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153219916_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153226150_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153307979_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153313925_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_153320216_HDR.jpg,"Rear lane behind Oxford St (KEEZ, all-seeing eye)",inferred-cascade
IMG_20260318_154117164_HDR.jpg,"Graffiti alley courtyard, rear ~190-194 Baldwin St/Augusta Ave",inferred-cascade
IMG_20260318_154120085_HDR.jpg,"Graffiti alley courtyard, rear ~190-194 Baldwin St",inferred-cascade
IMG_20260318_154129980_HDR.jpg,"Graffiti alley, rear ~190-194 Baldwin St (yellow/green wall)",inferred-cascade
IMG_20260318_154138891_HDR.jpg,"Graffiti alley, rear ~190-194 Baldwin St (wider angle)",inferred-cascade
IMG_20260318_154147441_HDR.jpg,"Graffiti alley, rear ~192-196 Baldwin St (Adit Kumar sign)",inferred-cascade
IMG_20260318_154157602_HDR.jpg,"Graffiti alley, rear ~192 Baldwin St (facing south)",inferred-cascade
IMG_20260318_154204175_HDR.jpg,"Graffiti alley, rear ~190-194 Baldwin St (wider angle south)",inferred-cascade
IMG_20260318_154218998_HDR.jpg,"Graffiti alley, rear ~188-192 Baldwin St (Odeto mural)",inferred-cascade
IMG_20260318_154235800_HDR.jpg,"Graffiti alley, rear ~188-192 Baldwin St (Adit Kumar front)",inferred-cascade
IMG_20260318_154249040_HDR.jpg,"Graffiti alley, rear ~190 Baldwin St (yellow wall, puddles)",inferred-cascade
IMG_20260318_154253193_HDR.jpg,"Graffiti alley, rear ~190 Baldwin St",inferred-cascade
IMG_20260318_154302641_HDR.jpg,"Graffiti alley, looking south (geisha mural in distance)",inferred-cascade
IMG_20260318_154314376_HDR.jpg,"Graffiti alley, looking south (cyclist at far end)",inferred-cascade
IMG_20260318_154340244_HDR.jpg,"Graffiti alley, Odeto mural close-up (Proverbs 31:28-29)",inferred-cascade
IMG_20260318_154352692_HDR.jpg,"Graffiti alley, rear ~186-188 Baldwin St (abstract mural)",inferred-cascade
IMG_20260318_154404395_HDR.jpg,Rear ~71-75 Oxford St (Journey to the West warriors mural),inferred-cascade
IMG_20260318_154416471_HDR.jpg,"Rear ~71-75 Oxford St (Monkey King / monk mural, MATSO)",inferred-cascade
IMG_20260318_154423066_HDR.jpg,Rear ~71-77 Oxford St (three Journey to the West garage doors),inferred-cascade
IMG_20260318_154439003_HDR.jpg,"Alley exit toward Nassau St (tropical mural garage, houses behind)",inferred-cascade
IMG_20260318_154447308_HDR.jpg,"Alley exit, looking east toward ~72-76 Nassau St backs",inferred-cascade
IMG_20260318_154451391_HDR.jpg,"Alley exit, wider view toward Nassau St houses",inferred-cascade
IMG_20260318_154504663_HDR.jpg,Rear ~71-73 Oxford St (warrior mural close-up from below),inferred-cascade
IMG_20260318_154509941_HDR.jpg,Rear ~71-73 Oxford St (green/gold warrior mural),inferred-cascade
IMG_20260318_154516291_HDR.jpg,"Rear ~71-73 Oxford St (falling character, roofline)",inferred-cascade
IMG_20260318_154524155_HDR.jpg,"Rear ~73-75 Oxford St (No Parking, samurai garage door)",inferred-cascade
IMG_20260318_154534217_HDR.jpg,"Rear ~73-75 Oxford St (man riding goose, swordsman)",inferred-cascade
IMG_20260318_154537846_HDR.jpg,"Rear ~73-75 Oxford St (wider: swordsman, flying goose, Chinese sign)",inferred-cascade
IMG_20260318_154543797_HDR.jpg,"Rear ~73-75 Oxford St (flying goose, Chinese character sign)",inferred-cascade
IMG_20260318_154550072_HDR.jpg,"Rear ~73-75 Oxford St (red-caped warrior, yellow sign)",inferred-cascade
IMG_20260318_154556384_HDR.jpg,"Chinatown Mural Lane (43.655825, -79.399891)",inferred-cascade
IMG_20260318_154603541_HDR.jpg,"Chinatown Mural Lane (43.655825, -79.399891)",inferred-cascade
IMG_20260318_154608992_HDR.jpg,"Chinatown Mural Lane (43.655825, -79.399891)",inferred-cascade
IMG_20260318_154616274_HDR.jpg,"Chinatown Mural Lane (43.655825, -79.399891)",inferred-cascade
IMG_20260318_154621321_HDR.jpg,"Chinatown Mural Lane (43.655825, -79.399891)",verified-visual
IMG_20260318_154631901_HDR.jpg,"Chinatown Mural Lane (43.655789, -79.399866)",verified-visual
IMG_20260318_154647599_HDR.jpg,Back of 400 Spadina Ave on Nassau St (Halpern Enterprises),verified-visual
IMG_20260318_154656164_HDR.jpg,"21 Nassau St (43.655814, -79.399712)",verified-visual
IMG_20260318_154706392_HDR.jpg,"21 Nassau St (43.655831, -79.399608)",verified-visual
IMG_20260318_154715458_HDR.jpg,"Nassau St (Canada Post) (43.655848, -79.399512)",verified-visual
IMG_20260318_173441287_HDR.jpg,"Augusta Ave area (rainbow door gallery, graffiti)",inferred-cascade
IMG_20260318_173508338_HDR.jpg,398 Spadina Ave (Cosmo Cafe | Bar),verified-visual
IMG_20260318_173522883_HDR.jpg,398 Spadina Ave (Cosmo Cafe | Bar),verified-visual
IMG_20260318_174558457_HDR.jpg,Kensington Market area (brown brick apartment building),inferred-cascade
IMG_20260318_174611450_HDR.jpg,21 Nassau St,verified-visual
IMG_20260318_174622746_HDR.jpg,21 Nassau St,verified-visual
IMG_20260318_174635744_HDR.jpg,21 Nassau St,verified-visual
IMG_20260318_174948683_HDR.jpg,21 Nassau St (Kensington Market Lofts),verified-visual
IMG_20260318_174955949_HDR.jpg,21 Nassau St (Kensington Market Lofts),verified-visual
IMG_20260318_175004621_HDR.jpg,21 Nassau St (Kensington Market Lofts),verified-visual
IMG_20260318_175012389_HDR.jpg,21 Nassau St (Kensington Market Lofts),verified-visual
IMG_20260318_175205539.jpg,"~95 Nassau St (side passage, multicolored brick)",inferred-cascade
IMG_20260318_175357036_HDR.jpg,29 Nassau St,verified-visual
IMG_20260318_175406237_HDR.jpg,29-33 Nassau St,verified-visual
IMG_20260318_175415213_HDR.jpg,31 Nassau St,verified-visual
IMG_20260318_175427437_HDR.jpg,33 Nassau St,verified-visual
IMG_20260318_175436345_HDR.jpg,35 Nassau St,verified-visual
IMG_20260318_175443966_HDR.jpg,37 Nassau St,verified-visual
IMG_20260318_175506657_HDR.jpg,39 Nassau St,verified-visual
IMG_20260318_175543668_HDR.jpg,Alley Between 39 & 41 Nassau St,verified-visual
IMG_20260318_175548354_HDR.jpg,Alley Between 39 & 41 Nassau St,inferred-cascade
IMG_20260318_175554084_HDR.jpg,Alley Between 39 & 41 Nassau St,inferred-cascade
IMG_20260318_175616616_HDR.jpg,"43 Nassau St (ornate Victorian, red woodwork portico)",verified-visual
IMG_20260318_175648576_HDR.jpg,"49 Nassau St (teal/turquoise trim, bins)",inferred-cascade
IMG_20260318_175655294_HDR.jpg,"49 Nassau St (teal/turquoise trim, bins)",verified-visual
IMG_20260318_175704727_HDR.jpg,51 Nassau St (pair of gabled semis),verified-visual
IMG_20260318_175711963_HDR.jpg,"53 Nassau St (green decorative gable, wrought iron)",verified-visual
IMG_20260318_175727632_HDR.jpg,"55 Nassau St (house behind tree, dark SUV)",verified-visual
IMG_20260318_175757676_HDR.jpg,"57 Nassau St (diamond brick detail, white van)",verified-visual
IMG_20260318_175803826_HDR.jpg,"59 Nassau St (evergreen tree, chalk writing)",verified-visual
IMG_20260318_175814615_HDR.jpg,59 Nassau St,verified-visual
IMG_20260318_175821209_HDR.jpg,61 Nassau St,verified-visual
IMG_20260318_175852375_HDR.jpg,65 Nassau St (Augusta Fruit Market),verified-visual
IMG_20260318_175902755_HDR.jpg,65 Nassau St (Augusta Fruit Market),verified-visual
IMG_20260318_175909997_HDR.jpg,65 Nassau St (Augusta Fruit Market),verified-visual
IMG_20260318_175918470_HDR.jpg,65 Nassau St (Augusta Fruit Market),verified-visual
IMG_20260318_175930648_HDR.jpg,65 Nassau St (Augusta Fruit Market),verified-visual
IMG_20260318_175937398_HDR.jpg,"255 Augusta Ave (Kensington Kitchen) (dense graffiti, face mural)",verified-visual
IMG_20260318_175944480_HDR.jpg,255 Augusta Ave (Kensington Kitchen),verified-visual
IMG_20260318_180510835_HDR.jpg,257 Augusta Ave (The Organic Press),verified-visual
IMG_20260318_180513812_HDR.jpg,257 Augusta Ave (The Organic Press),verified-visual
IMG_20260318_180520822_HDR.jpg,257 Augusta Ave (The Organic Press),verified-visual
IMG_20260318_180528618_HDR.jpg,257 Augusta Ave (The Organic Press),verified-visual
IMG_20260318_180536303_HDR.jpg,64 Nassau St / 62 (Pera Cafe),verified-visual
IMG_20260318_180546180_HDR.jpg,"62 Nassau St (Pera Cafe) (tropical mural, turquoise door)",verified-visual
